phase_key,dimension,group,n_mean,n_std,positive_rate_mean,positive_rate_std,macro_f1_mean,macro_f1_std,log_loss_mean,log_loss_std,roc_auc_mean,roc_auc_std,brier_mean,brier_std,ece_10_mean,ece_10_std,calibration_bias_mean,calibration_bias_std,precision_mean,precision_std,recall_mean,recall_std,fpr_mean,fpr_std,fnr_mean,fnr_std,error_rate_mean,error_rate_std
P6_clean,raw_missing__Estimated_Departure_Time,observed,227160.0,0.0,0.17647913365029055,0.0,0.5761375466795831,0.0010850296811016375,0.4473621813966377,0.0002952192092370561,0.6435810244134839,0.001200708735749138,0.1398255322178495,9.432252430712969e-05,0.00438892443122568,0.0008588128474933323,-0.0021177241401311164,0.00025373153704921406,0.29220224592534244,0.0024163043006585516,0.33939484646661183,0.009642879799794184,0.17621295301427442,0.0065163111973356854,0.6606051535333882,0.009642879799794148,0.26169806890884545,0.0037447688995633235
P6_clean,raw_missing__Month,missing,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
P6_clean,raw_missing__Month,observed,255001.0,0.0,0.17646989619648554,0.0,0.5756847605700698,0.0010749176024492954,0.4475767841443325,0.0003045922518500381,0.6428037457317223,0.0013259179039457436,0.13990387798937332,9.690689802487389e-05,0.004588385887189622,0.0008480738834729213,-0.002189392768380418,0.00023926541069434768,0.2919772620372345,0.002461075177056199,0.33625185185185186,0.009403606697966544,0.17476107256632112,0.006440467966749287,0.6637481481481481,0.009403606697966516,0.2610525710356691,0.003723564542996705
P6_clean,raw_missing__Origin_Airport,missing,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
P6_clean,raw_missing__Origin_Airport,observed,255001.0,0.0,0.17646989619648554,0.0,0.5756847605700698,0.0010749176024492954,0.4475767841443325,0.0003045922518500381,0.6428037457317223,0.0013259179039457436,0.13990387798937332,9.690689802487389e-05,0.004588385887189622,0.0008480738834729213,-0.002189392768380418,0.00023926541069434768,0.2919772620372345,0.002461075177056199,0.33625185185185186,0.009403606697966544,0.17476107256632112,0.006440467966749287,0.6637481481481481,0.009403606697966516,0.2610525710356691,0.003723564542996705
P6_clean,raw_missing__Origin_Airport_ID,missing,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
P6_clean,raw_missing__Origin_Airport_ID,observed,255001.0,0.0,0.17646989619648554,0.0,0.5756847605700698,0.0010749176024492954,0.4475767841443325,0.0003045922518500381,0.6428037457317223,0.0013259179039457436,0.13990387798937332,9.690689802487389e-05,0.004588385887189622,0.0008480738834729213,-0.002189392768380418,0.00023926541069434768,0.2919772620372345,0.002461075177056199,0.33625185185185186,0.009403606697966544,0.17476107256632112,0.006440467966749287,0.6637481481481481,0.009403606697966516,0.2610525710356691,0.003723564542996705
P6_clean,raw_missing__Origin_State,missing,27856.0,0.0,0.17601234922458361,0.0,0.5792522392482526,0.0017541408170658824,0.4456985173916736,0.00021804243603077678,0.6483941961616907,0.0015209091248016302,0.13930219921478582,7.168615050960126e-05,0.0073191994826814774,0.0009547948924090396,-0.0015619144338948343,0.00017919055924918624,0.29673260025751347,0.003961937632082583,0.34332721463049837,0.008262976193752627,0.1738770531085261,0.006786855276936757,0.6566727853695017,0.008262976193752688,0.2588550641393835,0.004292034447145
P6_clean,raw_missing__Origin_State,observed,227145.0,0.0,0.17652600761628034,0.0,0.5752472882589243,0.0010232945520145952,0.44780712599056316,0.0003278426782190784,0.6421217911682571,0.001338628834347873,0.1399776650590641,0.00010590462611307307,0.0044573895770412654,0.0007777721025977902,-0.002266343775382216,0.00024684867127582847,0.291392700298224,0.0022791020689524612,0.3353866872833379,0.009549883108635034,0.17486955220050468,0.006398504517272067,0.664613312716662,0.009549883108635061,0.2613220629994057,0.0036546979798612335
P6_clean,raw_missing__Tail_Number,missing,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
