bin,lower,upper,n,mean_probability,observed_rate,phase_key,seed,dimension,group
2,0.2,0.3,65484,0.23849618445780124,0.24975566550607783,P6_fixed,1,raw_missing__Cancelled,observed
3,0.3,0.4,11967,0.3350241173676495,0.3380128687223197,P6_fixed,1,raw_missing__Cancelled,observed
4,0.4,0.5,1690,0.43450396633902116,0.37041420118343193,P6_fixed,1,raw_missing__Cancelled,observed
5,0.5,0.6,229,0.5353145324440307,0.48034934497816595,P6_fixed,1,raw_missing__Cancelled,observed
6,0.6,0.7,21,0.6486836507519091,0.5238095238095238,P6_fixed,1,raw_missing__Cancelled,observed
7,0.7,0.8,1,0.719074909010071,0.0,P6_fixed,1,raw_missing__Cancelled,observed
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Cancelled,observed
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Cancelled,observed
0,0.0,0.1,36380,0.08405844721222219,0.08004398020890599,P6_fixed,1,raw_missing__Diverted,observed
1,0.1,0.2,139229,0.14985334439441075,0.15040688362338306,P6_fixed,1,raw_missing__Diverted,observed
2,0.2,0.3,65484,0.23849618445780124,0.24975566550607783,P6_fixed,1,raw_missing__Diverted,observed
3,0.3,0.4,11967,0.3350241173676495,0.3380128687223197,P6_fixed,1,raw_missing__Diverted,observed
4,0.4,0.5,1690,0.43450396633902116,0.37041420118343193,P6_fixed,1,raw_missing__Diverted,observed
5,0.5,0.6,229,0.5353145324440307,0.48034934497816595,P6_fixed,1,raw_missing__Diverted,observed
6,0.6,0.7,21,0.6486836507519091,0.5238095238095238,P6_fixed,1,raw_missing__Diverted,observed
7,0.7,0.8,1,0.719074909010071,0.0,P6_fixed,1,raw_missing__Diverted,observed
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Diverted,observed
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Diverted,observed
0,0.0,0.1,36380,0.08405844721222219,0.08004398020890599,P6_fixed,1,raw_missing__Origin_Airport,observed
1,0.1,0.2,139229,0.14985334439441075,0.15040688362338306,P6_fixed,1,raw_missing__Origin_Airport,observed
2,0.2,0.3,65484,0.23849618445780124,0.24975566550607783,P6_fixed,1,raw_missing__Origin_Airport,observed
3,0.3,0.4,11967,0.3350241173676495,0.3380128687223197,P6_fixed,1,raw_missing__Origin_Airport,observed
4,0.4,0.5,1690,0.43450396633902116,0.37041420118343193,P6_fixed,1,raw_missing__Origin_Airport,observed
5,0.5,0.6,229,0.5353145324440307,0.48034934497816595,P6_fixed,1,raw_missing__Origin_Airport,observed
6,0.6,0.7,21,0.6486836507519091,0.5238095238095238,P6_fixed,1,raw_missing__Origin_Airport,observed
7,0.7,0.8,1,0.719074909010071,0.0,P6_fixed,1,raw_missing__Origin_Airport,observed
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Origin_Airport,observed
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Origin_Airport,observed
0,0.0,0.1,36380,0.08405844721222219,0.08004398020890599,P6_fixed,1,raw_missing__Origin_Airport_ID,observed
1,0.1,0.2,139229,0.14985334439441075,0.15040688362338306,P6_fixed,1,raw_missing__Origin_Airport_ID,observed
2,0.2,0.3,65484,0.23849618445780124,0.24975566550607783,P6_fixed,1,raw_missing__Origin_Airport_ID,observed
3,0.3,0.4,11967,0.3350241173676495,0.3380128687223197,P6_fixed,1,raw_missing__Origin_Airport_ID,observed
4,0.4,0.5,1690,0.43450396633902116,0.37041420118343193,P6_fixed,1,raw_missing__Origin_Airport_ID,observed
5,0.5,0.6,229,0.5353145324440307,0.48034934497816595,P6_fixed,1,raw_missing__Origin_Airport_ID,observed
6,0.6,0.7,21,0.6486836507519091,0.5238095238095238,P6_fixed,1,raw_missing__Origin_Airport_ID,observed
7,0.7,0.8,1,0.719074909010071,0.0,P6_fixed,1,raw_missing__Origin_Airport_ID,observed
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Origin_Airport_ID,observed
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Origin_Airport_ID,observed
0,0.0,0.1,32455,0.08406075964601832,0.08023417038977045,P6_fixed,1,raw_missing__Origin_State,observed
1,0.1,0.2,123937,0.14986874407460188,0.15090731581367953,P6_fixed,1,raw_missing__Origin_State,observed
2,0.2,0.3,58388,0.23849922406469856,0.24902377200794684,P6_fixed,1,raw_missing__Origin_State,observed
3,0.3,0.4,10625,0.3351220268216582,0.3372235294117647,P6_fixed,1,raw_missing__Origin_State,observed
4,0.4,0.5,1518,0.43429898954033486,0.3675889328063241,P6_fixed,1,raw_missing__Origin_State,observed
5,0.5,0.6,205,0.534996648263431,0.4878048780487805,P6_fixed,1,raw_missing__Origin_State,observed
6,0.6,0.7,17,0.6476366471075851,0.5294117647058824,P6_fixed,1,raw_missing__Origin_State,observed
7,0.7,0.8,0,,,P6_fixed,1,raw_missing__Origin_State,observed
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Origin_State,observed
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Origin_State,observed
0,0.0,0.1,3925,0.08403932618321504,0.07847133757961783,P6_fixed,1,raw_missing__Origin_State,missing
1,0.1,0.2,15292,0.149728534679276,0.1463510332199843,P6_fixed,1,raw_missing__Origin_State,missing
2,0.2,0.3,7096,0.23847117366756446,0.2557779030439684,P6_fixed,1,raw_missing__Origin_State,missing
3,0.3,0.4,1342,0.33424894005852696,0.3442622950819672,P6_fixed,1,raw_missing__Origin_State,missing
4,0.4,0.5,172,0.43631300575998505,0.3953488372093023,P6_fixed,1,raw_missing__Origin_State,missing
5,0.5,0.6,24,0.5380297931533197,0.4166666666666667,P6_fixed,1,raw_missing__Origin_State,missing
6,0.6,0.7,4,0.6531334162402868,0.5,P6_fixed,1,raw_missing__Origin_State,missing
7,0.7,0.8,1,0.719074909010071,0.0,P6_fixed,1,raw_missing__Origin_State,missing
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Origin_State,missing
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Origin_State,missing
0,0.0,0.1,36380,0.08405844721222219,0.08004398020890599,P6_fixed,1,raw_missing__Destination_Airport,observed
1,0.1,0.2,139229,0.14985334439441075,0.15040688362338306,P6_fixed,1,raw_missing__Destination_Airport,observed
2,0.2,0.3,65484,0.23849618445780124,0.24975566550607783,P6_fixed,1,raw_missing__Destination_Airport,observed
3,0.3,0.4,11967,0.3350241173676495,0.3380128687223197,P6_fixed,1,raw_missing__Destination_Airport,observed
4,0.4,0.5,1690,0.43450396633902116,0.37041420118343193,P6_fixed,1,raw_missing__Destination_Airport,observed
5,0.5,0.6,229,0.5353145324440307,0.48034934497816595,P6_fixed,1,raw_missing__Destination_Airport,observed
6,0.6,0.7,21,0.6486836507519091,0.5238095238095238,P6_fixed,1,raw_missing__Destination_Airport,observed
7,0.7,0.8,1,0.719074909010071,0.0,P6_fixed,1,raw_missing__Destination_Airport,observed
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Destination_Airport,observed
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Destination_Airport,observed
0,0.0,0.1,36380,0.08405844721222219,0.08004398020890599,P6_fixed,1,raw_missing__Destination_Airport_ID,observed
1,0.1,0.2,139229,0.14985334439441075,0.15040688362338306,P6_fixed,1,raw_missing__Destination_Airport_ID,observed
2,0.2,0.3,65484,0.23849618445780124,0.24975566550607783,P6_fixed,1,raw_missing__Destination_Airport_ID,observed
3,0.3,0.4,11967,0.3350241173676495,0.3380128687223197,P6_fixed,1,raw_missing__Destination_Airport_ID,observed
4,0.4,0.5,1690,0.43450396633902116,0.37041420118343193,P6_fixed,1,raw_missing__Destination_Airport_ID,observed
5,0.5,0.6,229,0.5353145324440307,0.48034934497816595,P6_fixed,1,raw_missing__Destination_Airport_ID,observed
6,0.6,0.7,21,0.6486836507519091,0.5238095238095238,P6_fixed,1,raw_missing__Destination_Airport_ID,observed
7,0.7,0.8,1,0.719074909010071,0.0,P6_fixed,1,raw_missing__Destination_Airport_ID,observed
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Destination_Airport_ID,observed
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Destination_Airport_ID,observed
0,0.0,0.1,32404,0.08404709799503764,0.08029872855203062,P6_fixed,1,raw_missing__Destination_State,observed
1,0.1,0.2,124167,0.14984533253668295,0.15065999822819268,P6_fixed,1,raw_missing__Destination_State,observed
2,0.2,0.3,58371,0.23849982112311144,0.24947319730688183,P6_fixed,1,raw_missing__Destination_State,observed
3,0.3,0.4,10650,0.33509485723994137,0.3396244131455399,P6_fixed,1,raw_missing__Destination_State,observed
4,0.4,0.5,1511,0.434571621109638,0.3699536730641959,P6_fixed,1,raw_missing__Destination_State,observed
5,0.5,0.6,201,0.5337086001286124,0.4527363184079602,P6_fixed,1,raw_missing__Destination_State,observed
6,0.6,0.7,18,0.650456412011986,0.5555555555555556,P6_fixed,1,raw_missing__Destination_State,observed
7,0.7,0.8,1,0.719074909010071,0.0,P6_fixed,1,raw_missing__Destination_State,observed
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Destination_State,observed
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Destination_State,observed
0,0.0,0.1,3976,0.08415094219050402,0.07796780684104627,P6_fixed,1,raw_missing__Destination_State,missing
1,0.1,0.2,15062,0.14991939195373152,0.1483202761917408,P6_fixed,1,raw_missing__Destination_State,missing
2,0.2,0.3,7113,0.23846634110185835,0.25207366793195557,P6_fixed,1,raw_missing__Destination_State,missing
3,0.3,0.4,1317,0.33445207512018693,0.3249810174639332,P6_fixed,1,raw_missing__Destination_State,missing
4,0.4,0.5,179,0.43393286936470826,0.3743016759776536,P6_fixed,1,raw_missing__Destination_State,missing
5,0.5,0.6,28,0.5468428322797114,0.6785714285714286,P6_fixed,1,raw_missing__Destination_State,missing
6,0.6,0.7,3,0.6380470831914483,0.3333333333333333,P6_fixed,1,raw_missing__Destination_State,missing
7,0.7,0.8,0,,,P6_fixed,1,raw_missing__Destination_State,missing
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Destination_State,missing
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Destination_State,missing
0,0.0,0.1,36380,0.08405844721222219,0.08004398020890599,P6_fixed,1,raw_missing__Distance,observed
1,0.1,0.2,139229,0.14985334439441075,0.15040688362338306,P6_fixed,1,raw_missing__Distance,observed
2,0.2,0.3,65484,0.23849618445780124,0.24975566550607783,P6_fixed,1,raw_missing__Distance,observed
3,0.3,0.4,11967,0.3350241173676495,0.3380128687223197,P6_fixed,1,raw_missing__Distance,observed
4,0.4,0.5,1690,0.43450396633902116,0.37041420118343193,P6_fixed,1,raw_missing__Distance,observed
5,0.5,0.6,229,0.5353145324440307,0.48034934497816595,P6_fixed,1,raw_missing__Distance,observed
6,0.6,0.7,21,0.6486836507519091,0.5238095238095238,P6_fixed,1,raw_missing__Distance,observed
7,0.7,0.8,1,0.719074909010071,0.0,P6_fixed,1,raw_missing__Distance,observed
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Distance,observed
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Distance,observed
0,0.0,0.1,32419,0.08403865314570542,0.07982972947962615,P6_fixed,1,raw_missing__Airline,observed
1,0.1,0.2,124405,0.1498756875578872,0.15058880270085606,P6_fixed,1,raw_missing__Airline,observed
2,0.2,0.3,58192,0.23843783600528284,0.25030932086884794,P6_fixed,1,raw_missing__Airline,observed
3,0.3,0.4,10674,0.33498855005810485,0.3373618137530448,P6_fixed,1,raw_missing__Airline,observed
4,0.4,0.5,1542,0.4344813969601594,0.36770428015564205,P6_fixed,1,raw_missing__Airline,observed
5,0.5,0.6,209,0.5353361685714494,0.4784688995215311,P6_fixed,1,raw_missing__Airline,observed
6,0.6,0.7,19,0.6501428039466898,0.47368421052631576,P6_fixed,1,raw_missing__Airline,observed
7,0.7,0.8,1,0.719074909010071,0.0,P6_fixed,1,raw_missing__Airline,observed
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Airline,observed
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Airline,observed
0,0.0,0.1,3961,0.08422045272658911,0.08179752587730371,P6_fixed,1,raw_missing__Airline,missing
1,0.1,0.2,14824,0.14966583756411642,0.14888019427954668,P6_fixed,1,raw_missing__Airline,missing
2,0.2,0.3,7292,0.23896181983204018,0.24533735600658255,P6_fixed,1,raw_missing__Airline,missing
3,0.3,0.4,1293,0.335317733347603,0.3433874709976798,P6_fixed,1,raw_missing__Airline,missing
4,0.4,0.5,148,0.43473911486743216,0.39864864864864863,P6_fixed,1,raw_missing__Airline,missing
5,0.5,0.6,20,0.5350884349125065,0.5,P6_fixed,1,raw_missing__Airline,missing
6,0.6,0.7,2,0.6348216954014926,1.0,P6_fixed,1,raw_missing__Airline,missing
7,0.7,0.8,0,,,P6_fixed,1,raw_missing__Airline,missing
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Airline,missing
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Airline,missing
0,0.0,0.1,32393,0.08405097803690711,0.07964683727965918,P6_fixed,1,raw_missing__Carrier_Code(IATA),observed
1,0.1,0.2,124168,0.14982894182943338,0.1498695316023452,P6_fixed,1,raw_missing__Carrier_Code(IATA),observed
2,0.2,0.3,58173,0.238475379334057,0.2491533873102642,P6_fixed,1,raw_missing__Carrier_Code(IATA),observed
3,0.3,0.4,10632,0.33504229430744664,0.3382242287434161,P6_fixed,1,raw_missing__Carrier_Code(IATA),observed
4,0.4,0.5,1518,0.4348000594209167,0.36429512516469037,P6_fixed,1,raw_missing__Carrier_Code(IATA),observed
5,0.5,0.6,208,0.5349637493864338,0.4567307692307692,P6_fixed,1,raw_missing__Carrier_Code(IATA),observed
6,0.6,0.7,20,0.6508717067585905,0.55,P6_fixed,1,raw_missing__Carrier_Code(IATA),observed
7,0.7,0.8,1,0.719074909010071,0.0,P6_fixed,1,raw_missing__Carrier_Code(IATA),observed
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Carrier_Code(IATA),observed
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Carrier_Code(IATA),observed
0,0.0,0.1,3987,0.08411913168575652,0.08327062954602459,P6_fixed,1,raw_missing__Carrier_Code(IATA),missing
1,0.1,0.2,15061,0.15005452742927666,0.15483699621539074,P6_fixed,1,raw_missing__Carrier_Code(IATA),missing
2,0.2,0.3,7311,0.23866172904316182,0.25454794145807685,P6_fixed,1,raw_missing__Carrier_Code(IATA),missing
3,0.3,0.4,1335,0.3348793554021645,0.33632958801498125,P6_fixed,1,raw_missing__Carrier_Code(IATA),missing
4,0.4,0.5,172,0.43189077274415244,0.42441860465116277,P6_fixed,1,raw_missing__Carrier_Code(IATA),missing
5,0.5,0.6,21,0.5387889551097537,0.7142857142857143,P6_fixed,1,raw_missing__Carrier_Code(IATA),missing
6,0.6,0.7,1,0.6049225306182814,0.0,P6_fixed,1,raw_missing__Carrier_Code(IATA),missing
7,0.7,0.8,0,,,P6_fixed,1,raw_missing__Carrier_Code(IATA),missing
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Carrier_Code(IATA),missing
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Carrier_Code(IATA),missing
0,0.0,0.1,32391,0.08405484830741886,0.07980611898366831,P6_fixed,1,raw_missing__Carrier_ID(DOT),observed
1,0.1,0.2,124118,0.1498460412306898,0.15026023622681642,P6_fixed,1,raw_missing__Carrier_ID(DOT),observed
2,0.2,0.3,58289,0.23851245534674584,0.25032167304294123,P6_fixed,1,raw_missing__Carrier_ID(DOT),observed
3,0.3,0.4,10698,0.33500186142321836,0.3366049728921294,P6_fixed,1,raw_missing__Carrier_ID(DOT),observed
4,0.4,0.5,1514,0.4344187602233692,0.3725231175693527,P6_fixed,1,raw_missing__Carrier_ID(DOT),observed
5,0.5,0.6,202,0.5353084997656082,0.48514851485148514,P6_fixed,1,raw_missing__Carrier_ID(DOT),observed
6,0.6,0.7,18,0.6540756429473471,0.5,P6_fixed,1,raw_missing__Carrier_ID(DOT),observed
7,0.7,0.8,1,0.719074909010071,0.0,P6_fixed,1,raw_missing__Carrier_ID(DOT),observed
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Carrier_ID(DOT),observed
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Carrier_ID(DOT),observed
0,0.0,0.1,3989,0.08408767060793165,0.08197543243920782,P6_fixed,1,raw_missing__Carrier_ID(DOT),missing
1,0.1,0.2,15111,0.1499133307669023,0.15161140890741845,P6_fixed,1,raw_missing__Carrier_ID(DOT),missing
2,0.2,0.3,7195,0.2383643687738968,0.24517025712300208,P6_fixed,1,raw_missing__Carrier_ID(DOT),missing
3,0.3,0.4,1269,0.335211740766802,0.34988179669030733,P6_fixed,1,raw_missing__Carrier_ID(DOT),missing
4,0.4,0.5,176,0.4352369325838909,0.3522727272727273,P6_fixed,1,raw_missing__Carrier_ID(DOT),missing
5,0.5,0.6,27,0.535359665815932,0.4444444444444444,P6_fixed,1,raw_missing__Carrier_ID(DOT),missing
6,0.6,0.7,3,0.6163316975792821,0.6666666666666666,P6_fixed,1,raw_missing__Carrier_ID(DOT),missing
7,0.7,0.8,0,,,P6_fixed,1,raw_missing__Carrier_ID(DOT),missing
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Carrier_ID(DOT),missing
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Carrier_ID(DOT),missing
0,0.0,0.1,36380,0.08405844721222219,0.08004398020890599,P6_fixed,1,raw_missing__Tail_Number,observed
1,0.1,0.2,139229,0.14985334439441075,0.15040688362338306,P6_fixed,1,raw_missing__Tail_Number,observed
2,0.2,0.3,65484,0.23849618445780124,0.24975566550607783,P6_fixed,1,raw_missing__Tail_Number,observed
3,0.3,0.4,11967,0.3350241173676495,0.3380128687223197,P6_fixed,1,raw_missing__Tail_Number,observed
4,0.4,0.5,1690,0.43450396633902116,0.37041420118343193,P6_fixed,1,raw_missing__Tail_Number,observed
5,0.5,0.6,229,0.5353145324440307,0.48034934497816595,P6_fixed,1,raw_missing__Tail_Number,observed
6,0.6,0.7,21,0.6486836507519091,0.5238095238095238,P6_fixed,1,raw_missing__Tail_Number,observed
7,0.7,0.8,1,0.719074909010071,0.0,P6_fixed,1,raw_missing__Tail_Number,observed
8,0.8,0.9,0,,,P6_fixed,1,raw_missing__Tail_Number,observed
9,0.9,1.0,0,,,P6_fixed,1,raw_missing__Tail_Number,observed
0,0.0,0.1,35948,0.08405018927606558,0.08000445087348391,P6_fixed,1,feature_missing__Airline,observed
1,0.1,0.2,137789,0.14983238331219242,0.15030953123979418,P6_fixed,1,feature_missing__Airline,observed
2,0.2,0.3,64511,0.23849974593933906,0.2496783494287796,P6_fixed,1,feature_missing__Airline,observed
3,0.3,0.4,11797,0.33506536340924614,0.3385606510129694,P6_fixed,1,feature_missing__Airline,observed
4,0.4,0.5,1672,0.4345658166445666,0.37021531100478466,P6_fixed,1,feature_missing__Airline,observed
5,0.5,0.6,226,0.5354151350315621,0.47345132743362833,P6_fixed,1,feature_missing__Airline,observed
6,0.6,0.7,21,0.6486836507519091,0.5238095238095238,P6_fixed,1,feature_missing__Airline,observed
7,0.7,0.8,1,0.719074909010071,0.0,P6_fixed,1,feature_missing__Airline,observed
8,0.8,0.9,0,,,P6_fixed,1,feature_missing__Airline,observed
9,0.9,1.0,0,,,P6_fixed,1,feature_missing__Airline,observed
0,0.0,0.1,432,0.08474561454777386,0.08333333333333333,P6_fixed,1,feature_missing__Airline,missing
1,0.1,0.2,1440,0.15185904339287068,0.1597222222222222,P6_fixed,1,feature_missing__Airline,missing
2,0.2,0.3,973,0.2382600542055021,0.25488180883864336,P6_fixed,1,feature_missing__Airline,missing
3,0.3,0.4,170,0.3321618847046155,0.3,P6_fixed,1,feature_missing__Airline,missing
4,0.4,0.5,18,0.4287587601794673,0.3888888888888889,P6_fixed,1,feature_missing__Airline,missing
5,0.5,0.6,3,0.5277358041833261,1.0,P6_fixed,1,feature_missing__Airline,missing
6,0.6,0.7,0,,,P6_fixed,1,feature_missing__Airline,missing
7,0.7,0.8,0,,,P6_fixed,1,feature_missing__Airline,missing
8,0.8,0.9,0,,,P6_fixed,1,feature_missing__Airline,missing
9,0.9,1.0,0,,,P6_fixed,1,feature_missing__Airline,missing
0,0.0,0.1,36317,0.0840628344665353,0.08001762260098576,P6_fixed,1,feature_missing__Dep_Hour,observed
1,0.1,0.2,136705,0.14977023054168442,0.15012618411908854,P6_fixed,1,feature_missing__Dep_Hour,observed
2,0.2,0.3,65077,0.23856326741679493,0.2499961583969759,P6_fixed,1,feature_missing__Dep_Hour,observed
3,0.3,0.4,11933,0.33504688797877935,0.3382217380373753,P6_fixed,1,feature_missing__Dep_Hour,observed
4,0.4,0.5,1687,0.43453132939331984,0.37107291049199764,P6_fixed,1,feature_missing__Dep_Hour,observed
5,0.5,0.6,229,0.5353145324440307,0.48034934497816595,P6_fixed,1,feature_missing__Dep_Hour,observed
6,0.6,0.7,21,0.6486836507519091,0.5238095238095238,P6_fixed,1,feature_missing__Dep_Hour,observed
7,0.7,0.8,1,0.719074909010071,0.0,P6_fixed,1,feature_missing__Dep_Hour,observed
8,0.8,0.9,0,,,P6_fixed,1,feature_missing__Dep_Hour,observed
9,0.9,1.0,0,,,P6_fixed,1,feature_missing__Dep_Hour,observed
0,0.0,0.1,63,0.08152936919811253,0.09523809523809523,P6_fixed,1,feature_missing__Dep_Hour,missing
1,0.1,0.2,2524,0.15435496057386994,0.16561014263074486,P6_fixed,1,feature_missing__Dep_Hour,missing
2,0.2,0.3,407,0.22776999840759946,0.2113022113022113,P6_fixed,1,feature_missing__Dep_Hour,missing
3,0.3,0.4,34,0.3270323025849298,0.2647058823529412,P6_fixed,1,feature_missing__Dep_Hour,missing
4,0.4,0.5,3,0.419116808805079,0.0,P6_fixed,1,feature_missing__Dep_Hour,missing
5,0.5,0.6,0,,,P6_fixed,1,feature_missing__Dep_Hour,missing
6,0.6,0.7,0,,,P6_fixed,1,feature_missing__Dep_Hour,missing
7,0.7,0.8,0,,,P6_fixed,1,feature_missing__Dep_Hour,missing
8,0.8,0.9,0,,,P6_fixed,1,feature_missing__Dep_Hour,missing
9,0.9,1.0,0,,,P6_fixed,1,feature_missing__Dep_Hour,missing
0,0.0,0.1,36317,0.0840628344665353,0.08001762260098576,P6_fixed,1,feature_missing__Arr_Hour,observed
1,0.1,0.2,136705,0.14977023054168442,0.15012618411908854,P6_fixed,1,feature_missing__Arr_Hour,observed
2,0.2,0.3,65077,0.23856326741679493,0.2499961583969759,P6_fixed,1,feature_missing__Arr_Hour,observed
3,0.3,0.4,11933,0.33504688797877935,0.3382217380373753,P6_fixed,1,feature_missing__Arr_Hour,observed
4,0.4,0.5,1687,0.43453132939331984,0.37107291049199764,P6_fixed,1,feature_missing__Arr_Hour,observed
5,0.5,0.6,229,0.5353145324440307,0.48034934497816595,P6_fixed,1,feature_missing__Arr_Hour,observed
6,0.6,0.7,21,0.6486836507519091,0.5238095238095238,P6_fixed,1,feature_missing__Arr_Hour,observed
7,0.7,0.8,1,0.719074909010071,0.0,P6_fixed,1,feature_missing__Arr_Hour,observed
8,0.8,0.9,0,,,P6_fixed,1,feature_missing__Arr_Hour,observed
9,0.9,1.0,0,,,P6_fixed,1,feature_missing__Arr_Hour,observed
0,0.0,0.1,63,0.08152936919811253,0.09523809523809523,P6_fixed,1,feature_missing__Arr_Hour,missing
1,0.1,0.2,2524,0.15435496057386994,0.16561014263074486,P6_fixed,1,feature_missing__Arr_Hour,missing
2,0.2,0.3,407,0.22776999840759946,0.2113022113022113,P6_fixed,1,feature_missing__Arr_Hour,missing
3,0.3,0.4,34,0.3270323025849298,0.2647058823529412,P6_fixed,1,feature_missing__Arr_Hour,missing
4,0.4,0.5,3,0.419116808805079,0.0,P6_fixed,1,feature_missing__Arr_Hour,missing
5,0.5,0.6,0,,,P6_fixed,1,feature_missing__Arr_Hour,missing
6,0.6,0.7,0,,,P6_fixed,1,feature_missing__Arr_Hour,missing
7,0.7,0.8,0,,,P6_fixed,1,feature_missing__Arr_Hour,missing
8,0.8,0.9,0,,,P6_fixed,1,feature_missing__Arr_Hour,missing
9,0.9,1.0,0,,,P6_fixed,1,feature_missing__Arr_Hour,missing
0,0.0,0.1,16482,0.08380286451899747,0.07984467904380536,P6_fixed,1,raw_missing_count,0
