phase_key,seed,dimension,group,n,positives,positive_rate,mean_probability,calibration_bias,macro_f1,log_loss,roc_auc,brier,ece_10,tn,fp,fn,tp,precision,recall,fpr,fnr,error_rate
P6_clean,42,raw_missing_count,0,113787,19939,0.17523091390053344,0.17475374576519606,-0.00047716813533738023,0.5765638949310263,0.4454251630150565,0.6439764157566605,0.13903528985502148,0.005301072333925222,77197.0,16651.0,13106.0,6833.0,0.29096406063702945,0.342695220422288,0.17742519819282243,0.657304779577712,0.2615149358011021
P6_clean,42,raw_missing_count,1,97322,17387,0.17865436386428557,0.17481446515661334,-0.0038398987076722346,0.5763232790541521,0.4505093037806707,0.643937477828446,0.14114142181239028,0.005493346882600317,65758.0,14177.0,11468.0,5919.0,0.2945362261146497,0.34042675562201646,0.17735660223931946,0.6595732443779836,0.2635067096853743
P6_clean,42,raw_missing_count,2,35730,6228,0.1743073047858942,0.1730763969288695,-0.0012309078570247045,0.5781076651029889,0.4434951332929465,0.6478334481051696,0.13836309058286947,0.00607889691404489,24747.0,4755.0,4216.0,2012.0,0.29732525491355105,0.3230571612074502,0.16117551352450682,0.6769428387925498,0.251077525888609
P6_clean,42,raw_missing_count,3,7245,1275,0.17598343685300208,0.1731042858217308,-0.0028791510312712876,0.5813892918816278,0.44752196594454147,0.6392437350149439,0.13975473558204682,0.006403809444727661,5085.0,885.0,878.0,397.0,0.3096723868954758,0.31137254901960787,0.14824120603015076,0.6886274509803921,0.24334023464458246
P6_clean,42,raw_missing_count,4,848,161,0.18985849056603774,0.1726407805438373,-0.017217710022200433,0.592044834598026,0.46976733566531786,0.6364967859177086,0.14872604420584892,0.02321906138559136,608.0,79.0,115.0,46.0,0.368,0.2857142857142857,0.11499272197962154,0.7142857142857143,0.22877358490566038
P6_clean,42,raw_missing_count,5,66,10,0.15151515151515152,0.1608938946934629,0.009378743178311388,0.6618537494177923,0.4117074572668555,0.6160714285714285,0.12425137241894228,0.07094957913634933,51.0,5.0,6.0,4.0,0.4444444444444444,0.4,0.08928571428571429,0.6,0.16666666666666666
P6_clean,42,raw_missing_count,6,3,0,0.0,0.24767829416621287,0.24767829416621287,0.4,0.28986769601117507,,0.0671035914154708,0.24767829416621287,2.0,1.0,0.0,0.0,0.0,,0.3333333333333333,,0.3333333333333333
P6_clean,42,raw_time_pattern,both_observed,202507,35711,0.17634452142395077,0.17449616151519495,-0.0018483599087558145,0.5766715141840453,0.44693619047257505,0.644563452011498,0.1396725491920005,0.005025414655583837,137431.0,29365.0,23555.0,12156.0,0.29276751523325545,0.3403993167371398,0.1760533825751217,0.6596006832628601,0.2613242999007442
P6_clean,42,raw_time_pattern,departure_missing,24810,4392,0.17702539298669892,0.17422255563986605,-0.0028028373468328704,0.5766922837248574,0.4481267815330699,0.6461279945852983,0.1403148304684514,0.009486281128838106,16916.0,3502.0,2927.0,1465.0,0.29494664787598146,0.33356102003642984,0.17151532961112745,0.6664389799635702,0.2591293833131802
P6_clean,42,raw_time_pattern,arrival_missing,24653,4378,0.177584878108141,0.17533904689595473,-0.0022458312121862722,0.5832856485250657,0.4477276896563524,0.6481134796277093,0.14007910393763193,0.0077634513828043605,16766.0,3509.0,2843.0,1535.0,0.3043219666931007,0.3506167199634536,0.17307028360049323,0.6493832800365463,0.25765626901391314
P6_clean,42,raw_time_pattern,both_missing,3031,519,0.17123061695809963,0.1689640929488731,-0.002266524009226528,0.5128892349897619,0.45505738413408264,0.5704080912582994,0.1412345234232666,0.007610650121778101,2335.0,177.0,464.0,55.0,0.23706896551724138,0.10597302504816955,0.07046178343949044,0.8940269749518305,0.21148135928736392
P6_fixed,1,overall,all,255001,45000,0.1764698961964855,0.17419592673934928,-0.0022739694571362323,0.5743914520922355,0.4480811425217061,0.6410342726410297,0.1400839441321873,0.004393855043452147,171955.0,38046.0,29585.0,15415.0,0.28834103365069863,0.34255555555555556,0.18117056585444832,0.6574444444444445,0.2652185677703225
P6_fixed,1,raw_missing__Month,observed,255001,45000,0.1764698961964855,0.17419592673934928,-0.0022739694571362323,0.5743914520922355,0.4480811425217061,0.6410342726410297,0.1400839441321873,0.004393855043452147,171955.0,38046.0,29585.0,15415.0,0.28834103365069863,0.34255555555555556,0.18117056585444832,0.6574444444444445,0.2652185677703225
P6_fixed,1,raw_missing__Month,missing,0,0,,,,,,,,,,,,,,,,,
P6_fixed,1,raw_missing__Day_of_Month,observed,255001,45000,0.1764698961964855,0.17419592673934928,-0.0022739694571362323,0.5743914520922355,0.4480811425217061,0.6410342726410297,0.1400839441321873,0.004393855043452147,171955.0,38046.0,29585.0,15415.0,0.28834103365069863,0.34255555555555556,0.18117056585444832,0.6574444444444445,0.2652185677703225
P6_fixed,1,raw_missing__Day_of_Month,missing,0,0,,,,,,,,,,,,,,,,,
P6_fixed,1,raw_missing__Estimated_Departure_Time,observed,227160,40089,0.17647913365029055,0.17438136284776226,-0.0020977708025282926,0.5748615923420598,0.44782406435210137,0.6419362777547013,0.13998800137143852,0.003980226630941453,152815.0,34256.0,26198.0,13891.0,0.2885122645232309,0.34650402853650625,0.1831176398265899,0.6534959714634937,0.26612960028173976
P6_fixed,1,raw_missing__Estimated_Departure_Time,missing,27841,4911,0.1763945260586904,0.17268291835649352,-0.0037116077021968896,0.5701037176755291,0.45017869207119815,0.6337409198162531,0.1408667593159698,0.009295317431105161,19140.0,3790.0,3387.0,1524.0,0.2867896123447497,0.3103237629810629,0.16528565198430004,0.6896762370189371,0.2577852807011242
P6_fixed,1,raw_missing__Estimated_Arrival_Time,observed,227317,40103,0.17641883361121252,0.17415984402759574,-0.002258989583616783,0.5740839412036908,0.44791148337386333,0.6415076597308547,0.14003143503506837,0.004419647468529262,153076.0,34138.0,26324.0,13779.0,0.2875597387148611,0.3435902550931352,0.18234747401369555,0.6564097449068649,0.26598098690375116
P6_fixed,1,raw_missing__Estimated_Arrival_Time,missing,27684,4897,0.17688917786447045,0.17449220667677454,-0.002396971187695912,0.5769049876944221,0.4494742363127112,0.637076118056092,0.14051510330101327,0.004551952655709438,18879.0,3908.0,3261.0,1636.0,0.2950937950937951,0.3340820910761691,0.17150129459779698,0.665917908923831,0.2589582430284641
P6_fixed,1,raw_missing__Cancelled,observed,255001,45000,0.1764698961964855,0.17419592673934928,-0.0022739694571362323,0.5743914520922355,0.4480811425217061,0.6410342726410297,0.1400839441321873,0.004393855043452147,171955.0,38046.0,29585.0,15415.0,0.28834103365069863,0.34255555555555556,0.18117056585444832,0.6574444444444445,0.2652185677703225
P6_fixed,1,raw_missing__Cancelled,missing,0,0,,,,,,,,,,,,,,,,,
P6_fixed,1,raw_missing__Diverted,observed,255001,45000,0.1764698961964855,0.17419592673934928,-0.0022739694571362323,0.5743914520922355,0.4480811425217061,0.6410342726410297,0.1400839441321873,0.004393855043452147,171955.0,38046.0,29585.0,15415.0,0.28834103365069863,0.34255555555555556,0.18117056585444832,0.6574444444444445,0.2652185677703225
P6_fixed,1,raw_missing__Diverted,missing,0,0,,,,,,,,,,,,,,,,,
P6_fixed,1,raw_missing__Origin_Airport,observed,255001,45000,0.1764698961964855,0.17419592673934928,-0.0022739694571362323,0.5743914520922355,0.4480811425217061,0.6410342726410297,0.1400839441321873,0.004393855043452147,171955.0,38046.0,29585.0,15415.0,0.28834103365069863,0.34255555555555556,0.18117056585444832,0.6574444444444445,0.2652185677703225
P6_fixed,1,raw_missing__Origin_Airport,missing,0,0,,,,,,,,,,,,,,,,,
P6_fixed,1,raw_missing__Origin_Airport_ID,observed,255001,45000,0.1764698961964855,0.17419592673934928,-0.0022739694571362323,0.5743914520922355,0.4480811425217061,0.6410342726410297,0.1400839441321873,0.004393855043452147,171955.0,38046.0,29585.0,15415.0,0.28834103365069863,0.34255555555555556,0.18117056585444832,0.6574444444444445,0.2652185677703225
P6_fixed,1,raw_missing__Origin_Airport_ID,missing,0,0,,,,,,,,,,,,,,,,,
P6_fixed,1,raw_missing__Origin_State,observed,227145,40097,0.17652600761628034,0.17419969059575272,-0.0023263170205276296,0.5735459507999493,0.4483907252626987,0.6400213197070497,0.14018627616681065,0.004414339704967814,153099.0,33949.0,26422.0,13675.0,0.2871451369057618,0.34104795870015214,0.18149886660108636,0.6589520412998479,0.26578176935437714
P6_fixed,1,raw_missing__Origin_State,missing,27856,4903,0.1760123492245836,0.1741652352846265,-0.0018471139399570957,0.5812942826747071,0.4455567250998665,0.6493002145158088,0.139249502360055,0.00793508552130224,18856.0,4097.0,3163.0,1740.0,0.29809833818742504,0.3548847644299409,0.17849518581449048,0.6451152355700591,0.2606260769672602
P6_fixed,1,raw_missing__Destination_Airport,observed,255001,45000,0.1764698961964855,0.17419592673934928,-0.0022739694571362323,0.5743914520922355,0.4480811425217061,0.6410342726410297,0.1400839441321873,0.004393855043452147,171955.0,38046.0,29585.0,15415.0,0.28834103365069863,0.34255555555555556,0.18117056585444832,0.6574444444444445,0.2652185677703225
P6_fixed,1,raw_missing__Destination_Airport,missing,0,0,,,,,,,,,,,,,,,,,
P6_fixed,1,raw_missing__Destination_Airport_ID,observed,255001,45000,0.1764698961964855,0.17419592673934928,-0.0022739694571362323,0.5743914520922355,0.4480811425217061,0.6410342726410297,0.1400839441321873,0.004393855043452147,171955.0,38046.0,29585.0,15415.0,0.28834103365069863,0.34255555555555556,0.18117056585444832,0.6574444444444445,0.2652185677703225
P6_fixed,1,raw_missing__Destination_Airport_ID,missing,0,0,,,,,,,,,,,,,,,,,
P6_fixed,1,raw_missing__Destination_State,observed,227323,40148,0.17661213339609277,0.1741833483428591,-0.002428785053233684,0.5745414759412489,0.4484037934034231,0.6405929115431711,0.14020497959575412,0.0045209851551057945,153303.0,33872.0,26396.0,13752.0,0.28876196875524945,0.34253262927169476,0.1809643381861894,0.6574673707283053,0.2651205553331603
P6_fixed,1,raw_missing__Destination_State,missing,27678,4852,0.1753016836476624,0.17429923473939743,-0.0010024489082649801,0.5731594766124154,0.4454311690270688,0.6446558290111745,0.1390898641883905,0.006257997398451524,18652.0,4174.0,3189.0,1663.0,0.28490663011821143,0.34274525968672714,0.18286164899675808,0.6572547403132729,0.26602355661536237
P6_fixed,1,raw_missing__Distance,observed,255001,45000,0.1764698961964855,0.17419592673934928,-0.0022739694571362323,0.5743914520922355,0.4480811425217061,0.6410342726410297,0.1400839441321873,0.004393855043452147,171955.0,38046.0,29585.0,15415.0,0.28834103365069863,0.34255555555555556,0.18117056585444832,0.6574444444444445,0.2652185677703225
P6_fixed,1,raw_missing__Distance,missing,0,0,,,,,,,,,,,,,,,,,
P6_fixed,1,raw_missing__Airline,observed,227461,40165,0.17657972135882635,0.17416393889342438,-0.002415782465401972,0.5742722504747049,0.44827309708833546,0.6411196253094802,0.14016841651009176,0.004661235161544317,153480.0,33816.0,26456.0,13709.0,0.2884587059442399,0.34131706709821985,0.18054843669912865,0.6586829329017801,0.26497729281063565
P6_fixed,1,raw_missing__Airline,missing,27540,4835,0.17556281771968046,0.17446012381349318,-0.0011026939061872798,0.5753464448387847,0.44649573301988793,0.6404122886343819,0.13938626179556682,0.0030843022576114926,18475.0,4230.0,3129.0,1706.0,0.2873989218328841,0.3528438469493278,0.1863025765249945,0.6471561530506722,0.26721132897603483
P6_fixed,1,raw_missing__Carrier_Code(IATA),observed,227113,39938,0.17585078793375986,0.17412766664533072,-0.0017231212884291358,0.5743006670579486,0.44714420778500635,0.6412113337580556,0.13970909557273525,0.004089333620325958,153340.0,33835.0,26277.0,13661.0,0.2876242209870305,0.34205518553758324,0.18076666221450513,0.6579448144624167,0.264678816272076
P6_fixed,1,raw_missing__Carrier_Code(IATA),missing,27888,5062,0.18151176133103844,0.17475182012477805,-0.006759941206260389,0.5750510647822614,0.45571130814333866,0.639538079691264,0.14313661843234612,0.007138104823136728,18615.0,4211.0,3308.0,1754.0,0.29404861693210393,0.34650335835638085,0.18448260755279067,0.6534966416436191,0.26961417096959267
P6_fixed,1,raw_missing__Carrier_ID(DOT),observed,227231,40098,0.1764635987167244,0.17421059941918715,-0.0022529992975372504,0.5745514841142096,0.44800351776956815,0.6412704298258762,0.14006092146972834,0.004409002201529216,153223.0,33910.0,26345.0,13753.0,0.28854667142227725,0.3429846875155868,0.18120801782689316,0.6570153124844131,0.265170685337828
P6_fixed,1,raw_missing__Carrier_ID(DOT),missing,27770,4902,0.1765214259992798,0.17407586596469182,-0.0024455600345879847,0.5730791099402236,0.44871631537201473,0.6390809989489998,0.1402723295341755,0.00428078719820586,18732.0,4136.0,3240.0,1662.0,0.28665056916177994,0.3390452876376989,0.1808640895574602,0.6609547123623011,0.2656103709038531
P6_fixed,1,raw_missing__Tail_Number,observed,255001,45000,0.1764698961964855,0.17419592673934928,-0.0022739694571362323,0.5743914520922355,0.4480811425217061,0.6410342726410297,0.1400839441321873,0.004393855043452147,171955.0,38046.0,29585.0,15415.0,0.28834103365069863,0.34255555555555556,0.18117056585444832,0.6574444444444445,0.2652185677703225
P6_fixed,1,raw_missing__Tail_Number,missing,0,0,,,,,,,,,,,,,,,,,
P6_fixed,1,feature_missing__Airline,observed,251965,44425,0.17631417061893517,0.1741005813039625,-0.002213589314972675,0.5744167892795873,0.4478332558589828,0.6411076119653172,0.13998443193676524,0.004359724703758037,170058.0,37482.0,29238.0,15187.0,0.2883479845829615,0.3418570624648284,0.18060132986412258,0.6581429375351716,0.26479868235667653
P6_fixed,1,feature_missing__Airline,missing,3036,575,0.1893939393939394,0.18210887556254632,-0.007285063831393074,0.5699766859175635,0.4686538575984763,0.6336045792625832,0.1483427024719501,0.011761535219834007,1897.0,564.0,347.0,228.0,0.2878787878787879,0.39652173913043476,0.22917513206013815,0.6034782608695652,0.3000658761528327
P6_fixed,1,feature_missing__Dep_Hour,observed,251970,44481,0.17653292058578401,0.17430776840753534,-0.002225152178248674,0.5747248696353814,0.4479982627810754,0.6417634305017383,0.14007061759063766,0.004367413332450961,169597.0,37892.0,29116.0,15365.0,0.2885066751788497,0.3454283851532115,0.18262172934468815,0.6545716148467885,0.2659364210025003
P6_fixed,1,feature_missing__Dep_Hour,missing,3031,519,0.17123061695809963,0.16489841927222854,-0.006332197685871094,0.5108120339981094,0.45497101657209144,0.5718462746830627,0.14119179258954856,0.012982701193753563,2358.0,154.0,469.0,50.0,0.24509803921568626,0.09633911368015415,0.06130573248407643,0.9036608863198459,0.20554272517321015
P6_fixed,1,feature_missing__Arr_Hour,observed,251970,44481,0.17653292058578401,0.17430776840753534,-0.002225152178248674,0.5747248696353814,0.4479982627810754,0.6417634305017383,0.14007061759063766,0.004367413332450961,169597.0,37892.0,29116.0,15365.0,0.2885066751788497,0.3454283851532115,0.18262172934468815,0.6545716148467885,0.2659364210025003
P6_fixed,1,feature_missing__Arr_Hour,missing,3031,519,0.17123061695809963,0.16489841927222854,-0.006332197685871094,0.5108120339981094,0.45497101657209144,0.5718462746830627,0.14119179258954856,0.012982701193753563,2358.0,154.0,469.0,50.0,0.24509803921568626,0.09633911368015415,0.06130573248407643,0.9036608863198459,0.20554272517321015
P6_fixed,1,raw_missing_count,0,113787,19939,0.17523091390053344,0.17419639486929658,-0.001034519031236858,0.5733431630981451,0.446318816085051,0.6408109797536994,0.13935157105002352,0.0036730264487203077,76694.0,17154.0,13098.0,6841.0,0.2851010627214003,0.3430964441546718,0.18278492882107236,0.6569035558453282,0.26586516913179886
P6_fixed,1,raw_missing_count,1,97322,17387,0.17865436386428557,0.17438047280073712,-0.004273891063548446,0.5760970963916474,0.4510879436847805,0.6418350834162725,0.14134714458925315,0.006026497061906111,65426.0,14509.0,11372.0,6015.0,0.29307152601832004,0.3459481221602347,0.18150997685619566,0.6540518778397654,0.26593164957563553
P6_fixed,1,raw_missing_count,2,35730,6228,0.1743073047858942,0.173556527542826,-0.0007507772430682125,0.571679614407524,0.4449521078349615,0.641268505053727,0.13881222945639884,0.004586651583707521,24264.0,5238.0,4160.0,2068.0,0.2830550232685464,0.33204881181759793,0.17754728492983526,0.6679511881824021,0.2630282675622726
P6_fixed,1,raw_missing_count,3,7245,1275,0.17598343685300208,0.17470689145125276,-0.0012765454017493183,0.5795066090760307,0.4485667928387713,0.6340064374158373,0.14001242728367097,0.004613172493507591,4943.0,1027.0,840.0,435.0,0.2975376196990424,0.3411764705882353,0.17202680067001674,0.6588235294117647,0.25769496204278813
P6_fixed,1,raw_missing_count,4,848,161,0.18985849056603774,0.17600007804145945,-0.013858412524578284,0.5783268690046742,0.4713201346301776,0.6237941540770477,0.14932441110095057,0.02550291334844284,577.0,110.0,110.0,51.0,0.3167701863354037,0.3167701863354037,0.16011644832605532,0.6832298136645962,0.25943396226415094
P6_fixed,1,raw_missing_count,5,66,10,0.15151515151515152,0.16765188876967238,0.01613673725452086,0.6577582768248903,0.4057695369952982,0.6607142857142858,0.12242945863666553,0.08023849819164112,48.0,8.0,5.0,5.0,0.38461538461538464,0.5,0.14285714285714285,0.5,0.19696969696969696
P6_fixed,1,raw_missing_count,6,3,0,0.0,0.1849030157877755,0.1849030157877755,0.5,0.2046507831748026,,0.03445927887194275,0.1849030157877755,3.0,0.0,0.0,0.0,,,0.0,,0.0
P6_fixed,1,raw_time_pattern,both_observed,202507,35711,0.17634452142395077,0.17422427493208614,-0.0021202464918646247,0.574160281686387,0.4477054464851698,0.6416697730013555,0.1399339607771072,0.0038859898564131473,136294.0,30502.0,23406.0,12305.0,0.2874529866610601,0.34457170059645487,0.182870092807981,0.6554282994035451,0.2662031435950362
P6_fixed,1,raw_time_pattern,departure_missing,24810,4392,0.17702539298669892,0.1736339387806937,-0.003391454206005229,0.5734412046869648,0.44959322106909383,0.6402774900749205,0.1408270504948405,0.0094547538680353,16782.0,3636.0,2918.0,1474.0,0.28845401174168295,0.3356102003642987,0.17807816632383192,0.6643897996357013,0.264167674324869
P6_fixed,1,raw_time_pattern,arrival_missing,24653,4378,0.177584878108141,0.1756717292348072,-0.0019131488733337976,0.5805257363438602,0.4487984264329326,0.6441347303719585,0.1404319067231708,0.005645222606293633,16521.0,3754.0,2792.0,1586.0,0.29700374531835205,0.3622658748286889,0.185154130702836,0.6377341251713111,0.26552549385470325
P6_fixed,1,raw_time_pattern,both_missing,3031,519,0.17123061695809963,0.16489841927222854,-0.006332197685871094,0.5108120339981094,0.45497101657209144,0.5718462746830627,0.14119179258954856,0.012982701193753563,2358.0,154.0,469.0,50.0,0.24509803921568626,0.09633911368015415,0.06130573248407643,0.9036608863198459,0.20554272517321015
P6_clean,1,overall,all,255001,45000,0.1764698961964855,0.17433874030187357,-0.0021311558946119358,0.5750685950046586,0.44775069126438716,0.6422511471638496,0.139971833230539,0.004359696022416198,171881.0,38120.0,29491.0,15509.0,0.2891905498890526,0.3446444444444444,0.1815229451288327,0.6553555555555556,0.26514013670534625
P6_clean,1,raw_missing__Month,observed,255001,45000,0.1764698961964855,0.17433874030187357,-0.0021311558946119358,0.5750685950046586,0.44775069126438716,0.6422511471638496,0.139971833230539,0.004359696022416198,171881.0,38120.0,29491.0,15509.0,0.2891905498890526,0.3446444444444444,0.1815229451288327,0.6553555555555556,0.26514013670534625
P6_clean,1,raw_missing__Month,missing,0,0,,,,,,,,,,,,,,,,,
P6_clean,1,raw_missing__Day_of_Month,observed,255001,45000,0.1764698961964855,0.17433874030187357,-0.0021311558946119358,0.5750685950046586,0.44775069126438716,0.6422511471638496,0.139971833230539,0.004359696022416198,171881.0,38120.0,29491.0,15509.0,0.2891905498890526,0.3446444444444444,0.1815229451288327,0.6553555555555556,0.26514013670534625
P6_clean,1,raw_missing__Day_of_Month,missing,0,0,,,,,,,,,,,,,,,,,
P6_clean,1,raw_missing__Estimated_Departure_Time,observed,227160,40089,0.17647913365029055,0.17440952651282512,-0.002069607137465429,0.5755185721851954,0.44751204015570845,0.6430832187174957,0.13988291655099344,0.0042458067742606,152845.0,34226.0,26146.0,13943.0,0.2894600261579024,0.3478011424580309,0.18295727290707806,0.6521988575419692,0.2657686212361331
P6_clean,1,raw_missing__Estimated_Departure_Time,missing,27841,4911,0.1763945260586904,0.1737611821796888,-0.002633343879001604,0.5711167100879585,0.4496978909284604,0.6353602275763719,0.1406973212850474,0.009343807572419881,19036.0,3894.0,3345.0,1566.0,0.2868131868131868,0.3188759926695174,0.16982119494112516,0.6811240073304826,0.26001221220502135
P6_clean,1,raw_missing__Estimated_Arrival_Time,observed,227317,40103,0.17641883361121252,0.17433431041496125,-0.00208452319625127,0.5748698810157584,0.4476154618771001,0.6425908224254536,0.13992933607872518,0.004246076496743761,152982.0,34232.0,26221.0,13882.0,0.2885230909922268,0.3461586414981423,0.18284957321567832,0.6538413585018578,0.26594139461632876
P6_clean,1,raw_missing__Estimated_Arrival_Time,missing,27684,4897,0.17688917786447045,0.1743751146915303,-0.0025140631729401453,0.5766508300069352,0.44886107771973827,0.6394275549797546,0.14032078298703599,0.005973107667245193,18899.0,3888.0,3270.0,1627.0,0.29501359927470533,0.33224423116193585,0.1706236011761092,0.6677557688380641,0.25856090160381445
P6_clean,1,raw_missing__Cancelled,observed,255001,45000,0.1764698961964855,0.17433874030187357,-0.0021311558946119358,0.5750685950046586,0.44775069126438716,0.6422511471638496,0.139971833230539,0.004359696022416198,171881.0,38120.0,29491.0,15509.0,0.2891905498890526,0.3446444444444444,0.1815229451288327,0.6553555555555556,0.26514013670534625
P6_clean,1,raw_missing__Cancelled,missing,0,0,,,,,,,,,,,,,,,,,
P6_clean,1,raw_missing__Diverted,observed,255001,45000,0.1764698961964855,0.17433874030187357,-0.0021311558946119358,0.5750685950046586,0.44775069126438716,0.6422511471638496,0.139971833230539,0.004359696022416198,171881.0,38120.0,29491.0,15509.0,0.2891905498890526,0.3446444444444444,0.1815229451288327,0.6553555555555556,0.26514013670534625
P6_clean,1,raw_missing__Diverted,missing,0,0,,,,,,,,,,,,,,,,,
P6_clean,1,raw_missing__Origin_Airport,observed,255001,45000,0.1764698961964855,0.17433874030187357,-0.0021311558946119358,0.5750685950046586,0.44775069126438716,0.6422511471638496,0.139971833230539,0.004359696022416198,171881.0,38120.0,29491.0,15509.0,0.2891905498890526,0.3446444444444444,0.1815229451288327,0.6553555555555556,0.26514013670534625
P6_clean,1,raw_missing__Origin_Airport,missing,0,0,,,,,,,,,,,,,,,,,
P6_clean,1,raw_missing__Origin_Airport_ID,observed,255001,45000,0.1764698961964855,0.17433874030187357,-0.0021311558946119358,0.5750685950046586,0.44775069126438716,0.6422511471638496,0.139971833230539,0.004359696022416198,171881.0,38120.0,29491.0,15509.0,0.2891905498890526,0.3446444444444444,0.1815229451288327,0.6553555555555556,0.26514013670534625
P6_clean,1,raw_missing__Origin_Airport_ID,missing,0,0,,,,,,,,,,,,,,,,,
P6_clean,1,raw_missing__Origin_State,observed,227145,40097,0.17652600761628034,0.17432306762012448,-0.002202939996155867,0.574767118252037,0.4480161903859881,0.64145284969032,0.14005921813302935,0.004461852732055366,153085.0,33963.0,26304.0,13793.0,0.2888223469302287,0.3439908222560291,0.18157371369915742,0.6560091777439708,0.2653239120385657
P6_clean,1,raw_missing__Origin_State,missing,27856,4903,0.1760123492245836,0.17446653938630438,-0.0015458098382792052,0.57752654307061,0.44558574303147325,0.6487812501668873,0.13925927422435813,0.0070511505957248435,18796.0,4157.0,3187.0,1716.0,0.2921845734718202,0.34998980216194164,0.18110922319522502,0.6500101978380584,0.263641585295807
P6_clean,1,raw_missing__Destination_Airport,observed,255001,45000,0.1764698961964855,0.17433874030187357,-0.0021311558946119358,0.5750685950046586,0.44775069126438716,0.6422511471638496,0.139971833230539,0.004359696022416198,171881.0,38120.0,29491.0,15509.0,0.2891905498890526,0.3446444444444444,0.1815229451288327,0.6553555555555556,0.26514013670534625
P6_clean,1,raw_missing__Destination_Airport,missing,0,0,,,,,,,,,,,,,,,,,
P6_clean,1,raw_missing__Destination_Airport_ID,observed,255001,45000,0.1764698961964855,0.17433874030187357,-0.0021311558946119358,0.5750685950046586,0.44775069126438716,0.6422511471638496,0.139971833230539,0.004359696022416198,171881.0,38120.0,29491.0,15509.0,0.2891905498890526,0.3446444444444444,0.1815229451288327,0.6553555555555556,0.26514013670534625
P6_clean,1,raw_missing__Destination_Airport_ID,missing,0,0,,,,,,,,,,,,,,,,,
P6_clean,1,raw_missing__Destination_State,observed,227323,40148,0.17661213339609277,0.17433698201848072,-0.0022751513776120558,0.5753863387268909,0.4480603906869894,0.6418506257047936,0.14008609301120323,0.004501583754644183,153248.0,33927.0,26300.0,13848.0,0.28985871271585556,0.3449237820065757,0.18125818084680112,0.6550762179934243,0.2649401952288154
P6_clean,1,raw_missing__Destination_State,missing,27678,4852,0.1753016836476624,0.17435318131118502,-0.0009485023364773915,0.572459076751344,0.4452070897814694,0.6455683698800538,0.13903340284828813,0.004425445390721999,18633.0,4193.0,3191.0,1661.0,0.28373761530577385,0.3423330585325639,0.18369403312012617,0.6576669414674361,0.26678228195678877
P6_clean,1,raw_missing__Distance,observed,255001,45000,0.1764698961964855,0.17433874030187357,-0.0021311558946119358,0.5750685950046586,0.44775069126438716,0.6422511471638496,0.139971833230539,0.004359696022416198,171881.0,38120.0,29491.0,15509.0,0.2891905498890526,0.3446444444444444,0.1815229451288327,0.6553555555555556,0.26514013670534625
P6_clean,1,raw_missing__Distance,missing,0,0,,,,,,,,,,,,,,,,,
P6_clean,1,raw_missing__Airline,observed,227461,40165,0.17657972135882635,0.17464879115151963,-0.0019309302073067247,0.5750714121554689,0.4478443577372381,0.6426140618128504,0.14002493631317625,0.004471750168827055,152926.0,34370.0,26207.0,13958.0,0.28881807647740443,0.34751649446035104,0.18350632154450708,0.652483505539649,0.26631818201801627
P6_clean,1,raw_missing__Airline,missing,27540,4835,0.17556281771968046,0.17177793869289273,-0.0037848790267877297,0.5747660053953312,0.446977072180105,0.6391575094161048,0.1395332391753555,0.00555346381135955,18955.0,3750.0,3284.0,1551.0,0.29258630447085454,0.32078593588417786,0.16516185862144903,0.6792140641158221,0.2554103122730574
P6_clean,1,raw_missing__Carrier_Code(IATA),observed,227113,39938,0.17585078793375986,0.1744400893923584,-0.0014106985414014672,0.5751222565935324,0.44681083825275286,0.642352554566965,0.13958776380190976,0.004452190133254423,153102.0,34073.0,26126.0,13812.0,0.28844105669833975,0.34583604587110023,0.18203819954587952,0.6541639541288998,0.2650618854931246
P6_clean,1,raw_missing__Carrier_Code(IATA),missing,27888,5062,0.18151176133103844,0.17351337828282337,-0.007998383048215069,0.5746318879746718,0.4554046225979825,0.6415901032748982,0.14309960001712363,0.009777681710370632,18779.0,4047.0,3365.0,1697.0,0.2954387186629526,0.3352429869616752,0.17729781827740296,0.6647570130383248,0.26577739529546757
P6_clean,1,raw_missing__Carrier_ID(DOT),observed,227231,40098,0.1764635987167244,0.17437105229771735,-0.002092546419007052,0.5751870481147112,0.4476539459513717,0.6424885772601592,0.13993966891747298,0.004568935093852708,153160.0,33973.0,26266.0,13832.0,0.28934211902520657,0.3449548605915507,0.1815446767806854,0.6550451394084493,0.2651002724100145
P6_clean,1,raw_missing__Carrier_ID(DOT),missing,27770,4902,0.1765214259992798,0.1740743439342982,-0.0024470820649816205,0.5740979761117744,0.448542320152461,0.6402999311251268,0.14023502116796444,0.004104842679827241,18721.0,4147.0,3225.0,1677.0,0.28794642857142855,0.34210526315789475,0.1813451110722407,0.6578947368421053,0.2654663305725603
P6_clean,1,raw_missing__Tail_Number,observed,255001,45000,0.1764698961964855,0.17433874030187357,-0.0021311558946119358,0.5750685950046586,0.44775069126438716,0.6422511471638496,0.139971833230539,0.004359696022416198,171881.0,38120.0,29491.0,15509.0,0.2891905498890526,0.3446444444444444,0.1815229451288327,0.6553555555555556,0.26514013670534625
P6_clean,1,raw_missing__Tail_Number,missing,0,0,,,,,,,,,,,,,,,,,
