phase_key,seed,arm,calibrator,group,n,positives,positive_rate,mean_probability,calibration_bias,macro_f1,log_loss,roc_auc,brier,ece_10,tn,fp,fn,tp,precision,recall,fpr,fnr,error_rate
P6_fixed,7,shared,platt,both_missing,3031,519,0.17123061695809963,0.16726744543926644,-0.003963171518833186,0.5056790696774444,0.45415701060285874,0.5774057165298283,0.14101932147726126,0.012435094399523124,2332,180,469,50,0.21739130434782608,0.09633911368015415,0.07165605095541401,0.9036608863198459,0.2141207522269878
P6_fixed,7,shared,isotonic,overall,255001,45000,0.1764698961964855,0.17661849640534064,0.00014860020885512637,0.5760075056176404,0.44799730308103997,0.6428292929822027,0.13982669163077147,0.0009930461341735401,174583,35418,30233,14767,0.2942512702998904,0.32815555555555553,0.16865633973171557,0.6718444444444445,0.2574538923376771
P6_fixed,7,shared,isotonic,both_observed,202507,35711,0.17634452142395077,0.17666305021235465,0.0003185287884038823,0.5762938514602429,0.44781883695922836,0.6436054226272014,0.13969311418432112,0.0013988582758606488,138494,28302,23915,11796,0.29417926081101303,0.33031838929181484,0.16968032806542124,0.6696816107081851,0.257852814964421
P6_fixed,7,shared,isotonic,departure_missing,24810,4392,0.17702539298669892,0.1766213805843326,-0.0004040124023663161,0.5737341461504268,0.44886558870271487,0.6405860959944447,0.14053084123540424,0.0035396322857663663,16928,3490,2960,1432,0.29093864282811865,0.32604735883424407,0.17092761289058675,0.6739526411657559,0.2599758162031439
P6_fixed,7,shared,isotonic,arrival_missing,24653,4378,0.177584878108141,0.17741490735334944,-0.0001699707547915541,0.5802829711674539,0.44766330657707565,0.6463260591715442,0.1400233406803701,0.002993308375949495,16810,3465,2887,1491,0.3008474576271186,0.3405664687071722,0.17090012330456228,0.6594335312928278,0.25765626901391314
P6_fixed,7,shared,isotonic,both_missing,3031,519,0.17123061695809963,0.16714045833901425,-0.004090158619085377,0.5066914712584004,0.45553029168816156,0.5693307959942564,0.14138803351055354,0.013059652024531881,2351,161,471,48,0.22966507177033493,0.09248554913294797,0.06409235668789809,0.9075144508670521,0.20851204223028702
P6_fixed,7,split,none,overall,255001,45000,0.1764698961964855,0.17461420027887314,-0.0018556959176123655,0.5762074460556821,0.44737475280647837,0.6433219858741412,0.13983081962927799,0.005144223476680827,173278,36723,29810,15190,0.29260493518001274,0.33755555555555555,0.17487059585430545,0.6624444444444444,0.26091270230312824
P6_fixed,7,split,none,both_observed,202507,35711,0.17634452142395077,0.1746800390837661,-0.0016644823401846809,0.5766303355273679,0.4470225722919996,0.6440675279241688,0.13969934224566988,0.005286609468361234,137465,29331,23569,12142,0.29276878933281897,0.3400072806698216,0.17584954075637305,0.6599927193301783,0.2612255378826411
P6_fixed,7,split,none,departure_missing,24810,4392,0.17702539298669892,0.1744839586305378,-0.0025414343561611097,0.5734680201572976,0.4490509015226419,0.6406908287555125,0.14054461528026124,0.00668590915606608,16799,3619,2923,1469,0.2887185534591195,0.334471766848816,0.17724556763639926,0.6655282331511839,0.26368399838774687
P6_fixed,7,split,none,arrival_missing,24653,4378,0.177584878108141,0.17523496098021213,-0.002349917127928869,0.5798134691688025,0.4477523992001554,0.6470450616494647,0.14005022837609382,0.006773307629173413,16672,3603,2848,1530,0.29807130333138515,0.349474645957058,0.17770653514180024,0.650525354042942,0.2616720074635947
P6_fixed,7,split,none,both_missing,3031,519,0.17123061695809963,0.1662324328300504,-0.004998184128049227,0.5062904798845134,0.45411300858154413,0.5770950689100794,0.1409877766026137,0.012608066127617031,2342,170,470,49,0.2237442922374429,0.09441233140655106,0.06767515923566879,0.905587668593449,0.21115143516991092
P6_fixed,7,split,platt,overall,255001,45000,0.1764698961964855,0.17687325867628467,0.00040336247979916307,0.5767441194486772,0.4473062739960141,0.6433061005529603,0.13981772477380303,0.0028703498124305806,173343,36658,29775,15225,0.29344872116107396,0.3383333333333333,0.17456107351869754,0.6616666666666666,0.26052054697824717
P6_fixed,7,split,platt,both_observed,202507,35711,0.17634452142395077,0.17695265233946117,0.000608130915510402,0.5770244543997012,0.44695580919845584,0.6440571801533055,0.139686702620527,0.003150602740955678,137514,29282,23552,12159,0.29340508192369874,0.34048332446585083,0.1755557687234706,0.6595166755341492,0.26089962322290094
P6_fixed,7,split,platt,departure_missing,24810,4392,0.17702539298669892,0.17672368701313212,-0.00030170597356679596,0.5737872859793398,0.4490270456939589,0.6406838480582779,0.1405583537950314,0.004428121238277718,16790,3628,2917,1475,0.2890456594160298,0.33583788706739526,0.17768635517680478,0.6641621129326047,0.2638049173720274
P6_fixed,7,split,platt,arrival_missing,24653,4378,0.177584878108141,0.1775285660462292,-5.631206191178406e-05,0.5817212054224712,0.44761021981734955,0.6469652544754937,0.14000105131722437,0.00424104589990321,16698,3577,2837,1541,0.301094177413052,0.3519872087711284,0.1764241676942047,0.6480127912288717,0.2601711759217945
P6_fixed,7,split,platt,both_missing,3031,519,0.17123061695809963,0.16746309959435998,-0.0037675173637396475,0.5074397960530993,0.4541640940553061,0.5770321723549698,0.14101810349430025,0.01280399338999417,2341,171,469,50,0.22624434389140272,0.09633911368015415,0.06807324840764331,0.9036608863198459,0.21115143516991092
P6_fixed,7,split,isotonic,overall,255001,45000,0.1764698961964855,0.17687957490784745,0.00040967871136193823,0.5765619424492977,0.44890722111005693,0.6427515655745555,0.13985610418317843,0.001887296497005591,171690,38311,29274,15726,0.291022817698984,0.34946666666666665,0.18243246460731138,0.6505333333333333,0.2650381763208772
P6_fixed,7,split,isotonic,both_observed,202507,35711,0.17634452142395077,0.17692072415575566,0.0005762027318048923,0.5768411112065408,0.4489536346327628,0.6434779383453487,0.13973084814090636,0.0021239163703631733,136186,30610,23148,12563,0.2909920552196975,0.3517963652656044,0.1835175903498885,0.6482036347343956,0.26546242845926316
P6_fixed,7,split,isotonic,departure_missing,24810,4392,0.17702539298669892,0.1768288588740855,-0.0001965341126134168,0.5742689244144162,0.4488427963751257,0.6412595269790344,0.14051637641783626,0.0032668291852669886,16643,3775,2866,1526,0.2878702131673269,0.34744990892531874,0.18488588500342834,0.6525500910746812,0.26767432486900444
P6_fixed,7,split,isotonic,arrival_missing,24653,4378,0.177584878108141,0.17763400014401312,4.912203587212338e-05,0.5805214385166599,0.44781124999468774,0.6457616971754863,0.1400495838596184,0.005137674042161261,16527,3748,2794,1584,0.2970742685671418,0.36180904522613067,0.18485819975339088,0.6381909547738693,0.2653632417961303
P6_fixed,7,split,isotonic,both_missing,3031,519,0.17123061695809963,0.16840923795775886,-0.002821379000340768,0.5100491967871487,0.45524779858886394,0.5705841249094903,0.14124640993944887,0.013348752182773978,2334,178,466,53,0.22943722943722944,0.10211946050096339,0.07085987261146497,0.8978805394990366,0.21247113163972287
P6_clean,7,shared,none,overall,255001,45000,0.1764698961964855,0.17401749551592324,-0.0024524006805622667,0.5750597287568888,0.4477545826854919,0.6418435037081833,0.13994689069794547,0.0038781066499443267,174574,35427,30326,14674,0.2928883655016866,0.3260888888888889,0.16869919667049205,0.6739111111111111,0.2578538907690558
P6_clean,7,shared,none,both_observed,202507,35711,0.17634452142395077,0.1740242199110653,-0.002320301512885481,0.5750052379047298,0.44751843310752926,0.6422851349697011,0.1398527424466056,0.0036198434547960487,138446,28350,24004,11707,0.2922585315924807,0.3278261600067206,0.16996810475071344,0.6721738399932794,0.25852933478842705
P6_clean,7,shared,none,departure_missing,24810,4392,0.17702539298669892,0.17397819807441742,-0.0030471949122815034,0.5756437129496886,0.44890549106830785,0.6402824914211023,0.14047725207895007,0.006587075112583186,16970,3448,2954,1438,0.2943102742529677,0.3274134790528233,0.16887060436869428,0.6725865209471766,0.2580411124546554
P6_clean,7,shared,none,arrival_missing,24653,4378,0.177584878108141,0.1746032898923633,-0.0029815882157777085,0.5795672227137709,0.44783154772139905,0.6461690078010274,0.14007633914179837,0.004619140795115492,16832,3443,2901,1477,0.30020325203252035,0.33736866148926453,0.1698150431565968,0.6626313385107355,0.2573317648967671
P6_clean,7,shared,none,both_missing,3031,519,0.17123061695809963,0.16912526314190335,-0.0021053538161962815,0.5071464944837812,0.4534855251390027,0.5857843814047102,0.14084300471479047,0.010309622327137854,2326,186,467,52,0.2184873949579832,0.1001926782273603,0.07404458598726114,0.8998073217726397,0.21544044869679974
P6_clean,7,shared,platt,overall,255001,45000,0.1764698961964855,0.1766204469458917,0.00015055074940620305,0.5753548512173602,0.44774108340982116,0.64184198678419,0.13994113673766817,0.0034020672149869388,172569,37432,29677,15323,0.2904558809591508,0.3405111111111111,0.178246770253475,0.6594888888888889,0.26317151697444324
P6_clean,7,shared,platt,both_observed,202507,35711,0.17634452142395077,0.1766260650798093,0.00028154365585852936,0.5754448882291934,0.44749676706615205,0.6422947445494346,0.13984511801051558,0.0034875360138925354,136872,29924,23481,12230,0.29012667836978695,0.3424715073786788,0.17940478188925393,0.6575284926213212,0.26371927883974383
P6_clean,7,shared,platt,departure_missing,24810,4392,0.17702539298669892,0.1765756680631612,-0.00044972492353773097,0.5746198944957309,0.44891595385516875,0.6402841195070388,0.14047962711322834,0.0047938651623485404,16756,3662,2898,1494,0.2897595034910784,0.3401639344262295,0.1793515525516701,0.6598360655737705,0.26440951229343007
P6_clean,7,shared,platt,arrival_missing,24653,4378,0.177584878108141,0.17721992796994362,-0.000364950138197373,0.5793222958162798,0.4478611058866859,0.6461022915271346,0.14007808946633232,0.004473694938062319,16622,3653,2837,1541,0.2966884867154409,0.3519872087711284,0.18017262638717632,0.6480127912288717,0.2632539650346814
P6_clean,7,shared,platt,both_missing,3031,519,0.17123061695809963,0.17173567193742786,0.0005050549793282344,0.5135332921047207,0.4534713110364118,0.5851692224144913,0.14083464466973375,0.00682595204337396,2319,193,461,58,0.23107569721115537,0.11175337186897881,0.0768312101910828,0.8882466281310212,0.2157703728142527
P6_clean,7,shared,isotonic,overall,255001,45000,0.1764698961964855,0.17659454201416644,0.00012464581768092953,0.5753881435730901,0.44898902475390934,0.6411440860334527,0.13996785043436558,0.0017221441906076725,172299,37702,29589,15411,0.2901549526481276,0.34246666666666664,0.17953247841676945,0.6575333333333333,0.2638852396657268
P6_clean,7,shared,isotonic,both_observed,202507,35711,0.17634452142395077,0.17657421626048408,0.00022969483653331735,0.5755871666377865,0.449052580239413,0.6416045501131545,0.13987217164940843,0.002031080947572399,136658,30138,23402,12309,0.2899851579616934,0.34468371090140293,0.1806877862778484,0.6553162890985971,0.2643859224619396
P6_clean,7,shared,isotonic,departure_missing,24810,4392,0.17702539298669892,0.17672920537421516,-0.00029618761248376146,0.5749679717529168,0.4488072863325313,0.6400818800101556,0.1404536588476772,0.002253151825413195,16729,3689,2886,1506,0.28989412897016364,0.34289617486338797,0.18067391517288667,0.657103825136612,0.2650141072148327
P6_clean,7,shared,isotonic,arrival_missing,24653,4378,0.177584878108141,0.17719529063137623,-0.00038958747676476335,0.5784111787562112,0.44799907644960557,0.6451441604390071,0.1401332728428731,0.003179408569096534,16593,3682,2837,1541,0.29504116408194525,0.3519872087711284,0.18160295930949444,0.6480127912288717,0.2644302924593356
P6_clean,7,shared,isotonic,both_missing,3031,519,0.17123061695809963,0.17196400878357598,0.0007333918254763538,0.509668293007228,0.45428222669303603,0.5792416056109864,0.1410383084792739,0.007952960135659857,2319,193,464,55,0.2217741935483871,0.10597302504816955,0.0768312101910828,0.8940269749518305,0.21676014516661168
P6_clean,7,split,none,overall,255001,45000,0.1764698961964855,0.17415581559844634,-0.00231408059803917,0.5745062886812962,0.4477670640023894,0.6417577514710247,0.13994753661997755,0.004035855004733513,176015,33986,30816,14184,0.29445713099439486,0.3152,0.16183732458416863,0.6848,0.25412449362943673
P6_clean,7,split,none,both_observed,202507,35711,0.17634452142395077,0.17417623544801683,-0.002168285975933937,0.5746660407333615,0.44752948481879656,0.6422074753153604,0.139853587976363,0.0036646606305768895,139606,27190,24382,11329,0.2941145927983593,0.3172411861891294,0.1630135015228183,0.6827588138108706,0.2546677398805967
P6_clean,7,split,none,departure_missing,24810,4392,0.17702539298669892,0.1741412499924412,-0.00288414299425771,0.5740359464158686,0.44878148190950673,0.6407615557079267,0.14043679657641425,0.007066883301613403,17100,3318,3009,1383,0.29419272495213783,0.31489071038251365,0.16250367322950338,0.6851092896174863,0.2550181378476421
P6_clean,7,split,none,arrival_missing,24653,4378,0.177584878108141,0.17462435934219253,-0.0029605187659484666,0.5784098943018271,0.44799124899619713,0.6455656153201834,0.14011797045102775,0.005019994243510907,16970,3305,2955,1423,0.3009729272419628,0.3250342622201919,0.1630086313193588,0.6749657377798082,0.25392447166673426
P6_clean,7,split,none,both_missing,3031,519,0.17123061695809963,0.16909979491003987,-0.002130822048059755,0.5057058820993182,0.453513321608434,0.5842188708074076,0.1408333872357405,0.01015309794592319,2339,173,470,49,0.22072072072072071,0.09441233140655106,0.06886942675159236,0.905587668593449,0.21214120752226986
P6_clean,7,split,platt,overall,255001,45000,0.1764698961964855,0.1768792648162047,0.0004093686197191859,0.5746744048421608,0.4477687057077957,0.6417291643055667,0.13994938424186704,0.0033401338293612675,174706,35295,30405,14595,0.2925435959110042,0.3243333333333333,0.16807062823510363,0.6756666666666666,0.25764604844686884
P6_clean,7,split,platt,both_observed,202507,35711,0.17634452142395077,0.17689809041781732,0.0005535689938665489,0.5749024258308701,0.44752121521690214,0.6421666065226969,0.13985152824953537,0.0034728080599522983,138550,28246,24044,11667,0.2923107759376644,0.3267060569572401,0.16934458859924698,0.6732939430427599,0.2582132963304972
P6_clean,7,split,platt,departure_missing,24810,4392,0.17702539298669892,0.1768610387296332,-0.0001643542570657075,0.5737787910293024,0.44884058602987514,0.6407450406718169,0.14046102111669312,0.004024948565752514,16959,3459,2969,1423,0.29147890208930766,0.32399817850637525,0.16940934469585658,0.6760018214936248,0.25908907698508665
P6_clean,7,split,platt,arrival_missing,24653,4378,0.177584878108141,0.1773742517498321,-0.00021062635830890186,0.5782694532954942,0.44801465696826803,0.6456416371736499,0.14012784654342558,0.004840539683870584,16868,3407,2925,1453,0.2989711934156379,0.33188670625856553,0.16803945745992602,0.6681132937414345,0.25684500872104815
P6_clean,7,split,platt,both_missing,3031,519,0.17123061695809963,0.17174464265432962,0.0005140256962299916,0.5077371826520801,0.45352976464021794,0.5843438968864672,0.1408478274798596,0.007743708735550015,2329,183,467,52,0.22127659574468084,0.1001926782273603,0.07285031847133758,0.8998073217726397,0.2144506763444408
P6_clean,7,split,isotonic,overall,255001,45000,0.1764698961964855,0.17687231877094778,0.0004024225744622689,0.5746245411461417,0.449279885307934,0.6406450180925065,0.14001114891359503,0.0022530960937023727,174456,35545,30334,14666,0.2920873912090976,0.3259111111111111,0.16926109875667258,0.6740888888888888,0.25834800647840594
P6_clean,7,split,isotonic,both_observed,202507,35711,0.17634452142395077,0.17685353481010035,0.0005090133861495871,0.5749177621458852,0.44935408131639154,0.641157393480368,0.13990657436116286,0.002645426438727429,138351,28445,23982,11729,0.29195499576840744,0.3284422166839349,0.17053766277368762,0.6715577833160651,0.2588898161545033
P6_clean,7,split,isotonic,departure_missing,24810,4392,0.17702539298669892,0.17704820771352278,2.2814726823860987e-05,0.5739245579638541,0.44899681242689476,0.6398050440689409,0.14051034334329748,0.0017994432387424255,16944,3474,2963,1429,0.2914542117071181,0.3253642987249545,0.17014399059653249,0.6746357012750456,0.25945183393792826
P6_clean,7,split,isotonic,arrival_missing,24653,4378,0.177584878108141,0.17735218315434878,-0.00023269495379221738,0.5774666113182569,0.44830988657666393,0.6439104276003942,0.14024158491740124,0.0039354997544855256,16836,3439,2923,1455,0.2973028197793216,0.3323435358611238,0.1696177558569667,0.6676564641388762,0.2580618991603456
P6_clean,7,split,isotonic,both_missing,3031,519,0.17123061695809963,0.17278455309957472,0.0015539361414750874,0.5082597987516451,0.45452937584435354,0.5821014812905759,0.14103758450799467,0.01120180706649339,2325,187,466,53,0.22083333333333333,0.10211946050096339,0.07444267515923567,0.8978805394990366,0.21544044869679974
