phase_key,arm,calibrator,group,macro_f1_mean,macro_f1_std,macro_f1_count,log_loss_mean,log_loss_std,log_loss_count,roc_auc_mean,roc_auc_std,roc_auc_count,brier_mean,brier_std,brier_count,ece_10_mean,ece_10_std,ece_10_count,calibration_bias_mean,calibration_bias_std,calibration_bias_count,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,fnr_mean,fnr_std,fnr_count
P6_fixed,shared,none,overall,0.5760619473941054,0.0014910716751659794,3,0.44759653246301023,0.0004201862356993305,3,0.6427575399200038,0.001521695799563974,3,0.13991766009535828,0.00014405368510820432,3,0.005068024220464954,0.0006394835541512666,3,-0.002088665305543025,0.00021317169027050662,3,0.2910266868156773,0.0023570123032458736,3,0.3444,0.002176076432935049,3,0.6556000000000001,0.002176076432935087,3
P6_fixed,shared,platt,arrival_missing,0.5798372804016241,0.0017664061804669622,3,0.448089670443081,0.000566616290810799,3,0.6458026052994111,0.0014443236057363447,3,0.1401775563984643,0.0002063754422686341,3,0.0049253046906677055,0.0011428471978326825,3,-0.0002194558001985166,0.00041584934475650674,3,0.2972445970033714,0.0019278017647786137,3,0.3545759098522918,0.014576253154518016,3,0.6454240901477083,0.014576253154517974,3
P6_fixed,shared,platt,both_missing,0.5055653321320872,0.0006004245961697315,3,0.4552582189670377,0.0012353324713537978,3,0.5699423755057292,0.008361752171344548,3,0.14131072541788814,0.00034529526097469224,3,0.012154573987533003,0.0018125093080730672,3,-0.00428375785763449,0.0004841237977564345,3,0.22516874449593297,0.006866428107785593,3,0.09184328837508028,0.004010917147333582,3,0.9081567116249197,0.0040109171473335795,3
P6_fixed,shared,platt,both_observed,0.575966917004657,0.001633721189749674,3,0.4471691370365897,0.000439421022200266,3,0.6433898675994514,0.001503222023429131,3,0.1397651034109015,0.0001418904433126283,3,0.0031260454538089926,1.2570637881092848e-05,3,0.00010826506963978096,0.00019428889716186315,3,0.29072428267966705,0.0034557555508298635,3,0.3449450682796151,0.010109563485664306,3,0.655054931720385,0.010109563485664327,3
P6_fixed,shared,platt,departure_missing,0.5740492494472099,0.0021246576216798403,3,0.44896459022381846,0.0006226644984604026,3,0.6422130240570736,0.003049304401265952,3,0.14060215861488543,0.00020940080361904752,3,0.007535433012633514,0.0025646780863250143,3,-0.0010623902766387823,0.0004238514658390323,3,0.2888358739960621,0.003515298578026885,3,0.3400880388585306,0.01209171462012103,3,0.6599119611414693,0.01209171462012103,3
P6_fixed,shared,platt,overall,0.5757560621295507,0.001568007224648665,3,0.4475289674332414,0.0004474607496279074,3,0.642753588545522,0.001517020457699718,3,0.13990479040591877,0.0001497507170325901,3,0.003259215179916936,0.0003727624483307541,3,-8.952036350701187e-05,0.0001891131974620917,3,0.2909203197474715,0.0032407749708458504,3,0.3424888888888889,0.010544602504376749,3,0.657511111111111,0.01054460250437677,3
P6_fixed,split,isotonic,arrival_missing,0.5797306291825081,0.0014119259822173678,3,0.4486900364180033,0.00134547720752408,3,0.6448144113310265,0.0011100155852308508,3,0.14023672542976715,0.00023484370135416714,3,0.002966389220928733,0.001959565220900383,3,-4.8538091237273116e-05,0.0005371620547484274,3,0.2959845250218515,0.005423556116550662,3,0.362418151362875,0.01942242274132643,3,0.637581848637125,0.019422422741326415,3
P6_fixed,split,isotonic,both_missing,0.510850021694949,0.006159236653773034,3,0.45577497311461435,0.0005067181898525711,3,0.5667232735662654,0.0033469134392921825,3,0.14142645299169906,0.00016715483238402096,3,0.014487536620585056,0.002692229301353359,3,-0.004344038911136096,0.0016571801835188517,3,0.23149169750910323,0.007843025985180442,3,0.10340398201669877,0.013533273927877633,3,0.8965960179833012,0.013533273927877567,3
P6_fixed,split,isotonic,both_observed,0.5756042539580037,0.0023267266317855513,3,0.44957661966856605,0.0011081273303046703,3,0.6424253025290972,0.0017313860358874624,3,0.1398453332024698,0.00018270459916271486,3,0.00233231728788074,0.00020277811871848104,3,0.0001648484471634589,0.0003666544739184807,3,0.28930016671730036,0.006238638263329347,3,0.35093761959433606,0.015167637057679394,3,0.649062380405664,0.015167637057679423,3
P6_fixed,split,isotonic,departure_missing,0.5732517585732319,0.001110900816526338,3,0.4492705446563532,0.0016549511596524625,3,0.6420872005206545,0.00314368136610438,3,0.1405738755905137,0.00028746682302354705,3,0.005335374797273296,0.0023876564244032527,3,-0.0008161312757427411,0.0005660948485544282,3,0.28674860856726403,0.004120433476830599,3,0.3451730418943533,0.017416172502061122,3,0.6548269581056466,0.01741617250206113,3
